"date","analysis_date","filename","specimen_label","max_load","dist_max","median","variance","num_threads_used","single_breaks","multiple_break_groups","total_thread_breaks","QC_flag","b1","b2","b3","b4","b5","b6","b7","b8"
"2/12/2017",2019-04-24,"PV_170212_3Specimen_RawData_8.csv","17DG_34","0.10603",0.0739290800143812,0.05018,0.0342695535424668,4,4,0,4,1,4,0,0,0,0,0,0,0
"2/12/2017",2019-04-24,"PV_170212_3Specimen_RawData_9.csv","4AT_30","0.08356",9999,0.08366,NA,1,1,0,1,1,1,0,0,0,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_1Specimen_RawData_1.csv","2AT_11","0.12005",0.126389034265612,0.073765,0.0754553646204165,2,2,0,2,1,2,0,0,0,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_1Specimen_RawData_10.csv","1BG_5","0.25051",0.0506996031755053,0.06844,0.104574125066067,3,2,1,5,1,2,0,1,0,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_1Specimen_RawData_2.csv","2AT_11","0.09713",9999,0.10942,NA,1,1,0,1,1,1,0,0,0,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_1Specimen_RawData_3.csv","2AT_13","0.10934",0.114656169623666,0.070465,0.0633638386621265,2,2,0,2,1,2,0,0,0,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_1Specimen_RawData_5.csv","2AT_15","0.21246",0.0638238852699506,0.07243,0.0719519202662445,5,4,1,7,1,4,0,1,0,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_1Specimen_RawData_6.csv","5CG_38","0.28303",0.0339234845956534,0.03715,0.149919513851044,3,2,1,9,1,2,0,0,0,0,0,1,0
"2/25/2017",2019-04-24,"PV_170225_1Specimen_RawData_7.csv","5CG_36","0.35865",0.120933818756142,0.11712,0.0467399238339131,6,6,0,6,0,6,0,0,0,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_1Specimen_RawData_8.csv","5CG_33","0.06402",0.0510808127273757,0.04466,0.00920653029104884,2,2,0,2,1,2,0,0,0,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_1Specimen_RawData_9.csv","1BG_8","0.26037",0.040096697962425,0.05529,0.0645253981566385,11,8,3,16,0,8,2,0,1,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_2Specimen_RawData_2.csv","1BG_6","0.15376",0.0345158298622008,0.056315,0.0403740531069859,8,6,2,10,0,6,2,0,0,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_2Specimen_RawData_3.csv","6BG_41","1.72377",0.18879397284961,0.16069,0.107590953541643,25,23,2,27,0,23,2,0,0,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_2Specimen_RawData_4.csv","1CT_3","0.09211",0.0645574794651479,0.05575,0.0281767581527755,5,5,0,5,0,5,0,0,0,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_2Specimen_RawData_6.csv","5DT_35","0.17180",0.0334952649209211,0.05324,0.0465560788488225,9,6,3,12,0,6,3,0,0,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_2Specimen_RawData_7.csv","1DG_2","0.09850",9999,0.06208,NA,1,1,0,1,1,1,0,0,0,0,0,0,0
"2/25/2017",2019-04-24,"PV_170225_2Specimen_RawData_8.csv","1DG_unk","0.41180",0.0622164037290372,0.08224,0.123776396403622,6,4,2,10,1,4,1,0,1,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_1Specimen_RawData_1.csv","1AT_2","0.07470",9999,0.08317,NA,1,1,0,1,1,1,0,0,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_1Specimen_RawData_10.csv","2BG_13","0.69358",0.0314400737954351,0.03167,0.0433429409862014,3,2,1,5,1,2,0,1,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_1Specimen_RawData_5.csv","4BG_28","0.36069",0.0900544668490408,0.114355,0.102038177230388,8,7,1,9,0,7,1,0,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_1Specimen_RawData_6.csv","4BG_29","0.86594",0.100254908828029,0.124525,0.11984583203774,12,9,3,16,0,9,2,1,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_1Specimen_RawData_8.csv","6AT_44","0.06217",0.0548370992880779,0.03807,0.0240416305603426,2,2,0,2,1,2,0,0,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_1Specimen_RawData_9.csv","6AT_47","0.19279",0.0539319382500896,0.06108,0.077436676925946,3,2,1,4,1,2,1,0,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_2Specimen_RawData_10.csv","7AG_53","0.03320",9999,0.02931,NA,1,1,0,1,1,1,0,0,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_2Specimen_RawData_2.csv","7BT_54","0.12958",0.126896928826856,0.134595,0.011037936854322,2,2,0,2,1,2,0,0,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_2Specimen_RawData_3.csv","5BT_33","0.16845",0.0901325094585587,0.07815,0.0429000034965034,3,3,0,3,1,3,0,0,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_2Specimen_RawData_4.csv","7DT_51","0.08631",9999,0.06608,NA,1,1,0,1,1,1,0,0,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_2Specimen_RawData_6.csv","8CG_70","0.16260",0.161638327621531,0.093845,0.0972059692097147,2,2,0,2,1,2,0,0,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_2Specimen_RawData_7.csv","8AG_unk","0.27619",0.040382362242188,0.05555,0.077011335332163,8,5,3,13,0,5,2,0,1,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_2Specimen_RawData_8.csv","8AG_68","0.28868",0.110782753686341,0.10696,0.0551052162857997,7,7,0,7,0,7,0,0,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_2Specimen_RawData_9.csv","8AG_69","0.14711",0.149814709477283,0.0904,0.0851922249973552,2,2,0,2,1,2,0,0,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_3Specimen_RawData_1.csv","7AG_53","0.03831",9999,0.03009,NA,1,1,0,1,1,1,0,0,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_3Specimen_RawData_2.csv","7CG_50","0.10801",0.022028329748167,0.051425,0.0421506352265301,2,2,0,2,1,2,0,0,0,0,0,0,0
"2/26/2017",2019-04-24,"PV_170226_3Specimen_RawData_4.csv","7CG_56","0.48809",0.0536077449994222,0.082075,0.130835887805211,10,7,3,17,0,7,1,1,0,1,0,0,0
"2/26/2017",2019-04-24,"PV_170226_3Specimen_RawData_6.csv","4CT_32_pl","0.14378",9999,0.1297,NA,1,1,0,1,1,1,0,0,0,0,0,0,0
